id_estado,estado,confirmado,defunciones
15,Mexico,68516.0,10135.0
5,Coahuila,21919.0,1412.0
2,Baja California,16987.0,3207.0
31,Yucatan,14923.0,1306.0
1,Aguascalientes,5731.0,394.0
27,Tabasco,28471.0,2539.0
23,Quintana Roo,10364.0,1412.0
21,Puebla,27070.0,3523.0
9,Ciudad de Mexico,99564.0,8487.0
26,Sonora,21659.0,2626.0
25,Sinaloa,16244.0,2799.0
14,Jalisco,20595.0,2467.0
30,Veracruz,28581.0,3778.0
17,Morelos,5234.0,987.0
28,Tamaulipas,24793.0,1794.0
19,Nuevo Leon,29524.0,2273.0
8,Chihuahua,7859.0,1154.0
29,Tlaxcala,6479.0,970.0
12,Guerrero,14893.0,1711.0
13,Hidalgo,10454.0,1598.0
7,Chiapas,6270.0,1065.0
16,Michoacan,15253.0,1210.0
32,Zacatecas,5379.0,500.0
11,Guanajuato,31998.0,2156.0
18,Nayarit,5037.0,606.0
6,Colima,3713.0,406.0
10,Durango,6586.0,455.0
22,Queretaro,6480.0,693.0
3,Baja California Sur,7777.0,358.0
20,Oaxaca,13807.0,1286.0
4,Campeche,5592.0,746.0
24,San Luis Potosi,18284.0,1188.0
