id_estado,estado,confirmado,defunciones
15,Mexico,40957.0,6411.0
27,Tabasco,13622.0,1284.0
9,Ciudad de Mexico,55344.0,6137.0
30,Veracruz,13032.0,1924.0
2,Baja California,10429.0,2146.0
14,Jalisco,8582.0,944.0
17,Morelos,3278.0,726.0
7,Chiapas,5086.0,732.0
8,Chihuahua,3652.0,709.0
25,Sinaloa,9631.0,1539.0
28,Tamaulipas,8286.0,531.0
5,Coahuila,6659.0,329.0
22,Queretaro,2343.0,329.0
31,Yucatan,5697.0,548.0
23,Quintana Roo,4763.0,671.0
12,Guerrero,6949.0,1059.0
3,Baja California Sur,2109.0,95.0
26,Sonora,10782.0,1073.0
19,Nuevo Leon,8942.0,488.0
21,Puebla,13301.0,1632.0
29,Tlaxcala,3149.0,434.0
1,Aguascalientes,2775.0,172.0
13,Hidalgo,4583.0,727.0
11,Guanajuato,10707.0,512.0
32,Zacatecas,1251.0,131.0
18,Nayarit,2197.0,236.0
16,Michoacan,6892.0,554.0
10,Durango,2535.0,175.0
6,Colima,775.0,83.0
20,Oaxaca,7228.0,700.0
4,Campeche,2693.0,258.0
24,San Luis Potosi,4054.0,237.0
