id_estado,estado,confirmado,defunciones
27,Tabasco,18351.0,1663.0
31,Yucatan,7661.0,729.0
9,Ciudad de Mexico,65214.0,6854.0
2,Baja California,12259.0,2454.0
25,Sinaloa,11811.0,1935.0
8,Chihuahua,4541.0,822.0
15,Mexico,47989.0,7501.0
30,Veracruz,17610.0,2343.0
13,Hidalgo,5673.0,885.0
23,Quintana Roo,6503.0,850.0
14,Jalisco,11041.0,1298.0
28,Tamaulipas,12321.0,775.0
19,Nuevo Leon,13217.0,793.0
10,Durango,3394.0,257.0
21,Puebla,16959.0,2047.0
7,Chiapas,5520.0,890.0
3,Baja California Sur,3343.0,124.0
18,Nayarit,2940.0,303.0
4,Campeche,3779.0,384.0
5,Coahuila,10191.0,512.0
20,Oaxaca,9089.0,850.0
26,Sonora,15105.0,1559.0
11,Guanajuato,15860.0,793.0
22,Queretaro,3086.0,394.0
1,Aguascalientes,3600.0,215.0
17,Morelos,3713.0,792.0
12,Guerrero,9446.0,1279.0
16,Michoacan,8353.0,663.0
29,Tlaxcala,3949.0,565.0
6,Colima,1288.0,141.0
32,Zacatecas,2004.0,180.0
24,San Luis Potosi,6464.0,340.0
