id_estado,estado,confirmado,defunciones
15,Mexico,76784.0,11169.0
27,Tabasco,30753.0,2690.0
2,Baja California,18501.0,3414.0
9,Ciudad de Mexico,116943.0,9226.0
30,Veracruz,31680.0,4141.0
23,Quintana Roo,11290.0,1586.0
25,Sinaloa,17772.0,3032.0
8,Chihuahua,9464.0,1282.0
13,Hidalgo,11930.0,1821.0
12,Guerrero,17335.0,1865.0
31,Yucatan,17222.0,1489.0
14,Jalisco,24400.0,2967.0
26,Sonora,23749.0,2794.0
21,Puebla,29938.0,3869.0
19,Nuevo Leon,35910.0,2804.0
17,Morelos,5699.0,1053.0
6,Colima,4380.0,483.0
5,Coahuila,24766.0,1724.0
20,Oaxaca,15374.0,1391.0
22,Queretaro,8152.0,862.0
29,Tlaxcala,7165.0,1071.0
28,Tamaulipas,27645.0,2022.0
7,Chiapas,6427.0,1084.0
11,Guanajuato,38340.0,2716.0
16,Michoacan,18684.0,1512.0
1,Aguascalientes,6581.0,534.0
18,Nayarit,5642.0,700.0
10,Durango,8098.0,566.0
24,San Luis Potosi,21524.0,1531.0
4,Campeche,5851.0,792.0
32,Zacatecas,6748.0,638.0
3,Baja California Sur,9374.0,430.0
