id_estado,estado,confirmado,defunciones
15,Mexico,60361.0,9128.0
19,Nuevo Leon,23411.0,1717.0
27,Tabasco,25402.0,2277.0
2,Baja California,15117.0,2904.0
12,Guerrero,13025.0,1539.0
29,Tlaxcala,5526.0,853.0
9,Ciudad de Mexico,84569.0,7796.0
25,Sinaloa,14340.0,2523.0
5,Coahuila,17178.0,1066.0
8,Chihuahua,6407.0,1016.0
16,Michoacan,11955.0,966.0
21,Puebla,23879.0,2976.0
30,Veracruz,25033.0,3298.0
10,Durango,5151.0,372.0
17,Morelos,4596.0,903.0
28,Tamaulipas,20487.0,1447.0
4,Campeche,5120.0,654.0
14,Jalisco,16030.0,1947.0
13,Hidalgo,8417.0,1277.0
18,Nayarit,4196.0,478.0
23,Quintana Roo,9149.0,1210.0
31,Yucatan,12306.0,1109.0
1,Aguascalientes,4723.0,309.0
26,Sonora,19744.0,2360.0
32,Zacatecas,3955.0,365.0
11,Guanajuato,25978.0,1360.0
7,Chiapas,6032.0,1032.0
22,Queretaro,4703.0,541.0
3,Baja California Sur,6048.0,243.0
6,Colima,2577.0,284.0
20,Oaxaca,12214.0,1135.0
24,San Luis Potosi,13740.0,823.0
